-10,-10,0,0
10,-10,0,1
-10,10,0,2
10,10,0,3
110,10,0,4
110,-10,0,5
-10,-20,0,0
10,-20,0,1
-10,20,0,2
10,20,0,3
110,20,0,4
110,-20,0,5
-10,-30,0,0
10,-30,0,1
-10,30,0,2
10,30,0,3
110,30,0,4
110,-30,0,5
-10,-40,0,0
10,-40,0,1
-10,40,0,2
10,40,0,3
110,40,0,4
110,-40,0,5
-10,-50,0,0
10,-50,0,1
-10,50,0,2
10,50,0,3
110,50,0,4
110,-50,0,5
-10,-60,0,0
10,-60,0,1
-10,60,0,2
10,60,0,3
110,60,0,4
110,-60,0,5
-10,-70,0,0
10,-70,0,1
-10,70,0,2
10,70,0,3
110,70,0,4
110,-70,0,5
-10,-80,0,0
10,-80,0,1
-10,80,0,2
10,80,0,3
110,80,0,4
110,-80,0,5
-10,-90,0,0
10,-90,0,1
-10,90,0,2
10,90,0,3
110,90,0,4
110,-90,0,5
-20,-10,0,0
20,-10,0,1
-20,10,0,2
20,10,0,3
120,10,0,4
120,-10,0,5
-20,-20,0,0
20,-20,0,1
-20,20,0,2
20,20,0,3
120,20,0,4
120,-20,0,5
-20,-30,0,0
20,-30,0,1
-20,30,0,2
20,30,0,3
120,30,0,4
120,-30,0,5
-20,-40,0,0
20,-40,0,1
-20,40,0,2
20,40,0,3
120,40,0,4
120,-40,0,5
-20,-50,0,0
20,-50,0,1
-20,50,0,2
20,50,0,3
120,50,0,4
120,-50,0,5
-20,-60,0,0
20,-60,0,1
-20,60,0,2
20,60,0,3
120,60,0,4
120,-60,0,5
-20,-70,0,0
20,-70,0,1
-20,70,0,2
20,70,0,3
120,70,0,4
120,-70,0,5
-20,-80,0,0
20,-80,0,1
-20,80,0,2
20,80,0,3
120,80,0,4
120,-80,0,5
-20,-90,0,0
20,-90,0,1
-20,90,0,2
20,90,0,3
120,90,0,4
120,-90,0,5
-30,-10,0,0
30,-10,0,1
-30,10,0,2
30,10,0,3
130,10,0,4
130,-10,0,5
-30,-20,0,0
30,-20,0,1
-30,20,0,2
30,20,0,3
130,20,0,4
130,-20,0,5
-30,-30,0,0
30,-30,0,1
-30,30,0,2
30,30,0,3
130,30,0,4
130,-30,0,5
-30,-40,0,0
30,-40,0,1
-30,40,0,2
30,40,0,3
130,40,0,4
130,-40,0,5
-30,-50,0,0
30,-50,0,1
-30,50,0,2
30,50,0,3
130,50,0,4
130,-50,0,5
-30,-60,0,0
30,-60,0,1
-30,60,0,2
30,60,0,3
130,60,0,4
130,-60,0,5
-30,-70,0,0
30,-70,0,1
-30,70,0,2
30,70,0,3
130,70,0,4
130,-70,0,5
-30,-80,0,0
30,-80,0,1
-30,80,0,2
30,80,0,3
130,80,0,4
130,-80,0,5
-30,-90,0,0
30,-90,0,1
-30,90,0,2
30,90,0,3
130,90,0,4
130,-90,0,5
-40,-10,0,0
40,-10,0,1
-40,10,0,2
40,10,0,3
140,10,0,4
140,-10,0,5
-40,-20,0,0
40,-20,0,1
-40,20,0,2
40,20,0,3
140,20,0,4
140,-20,0,5
-40,-30,0,0
40,-30,0,1
-40,30,0,2
40,30,0,3
140,30,0,4
140,-30,0,5
-40,-40,0,0
40,-40,0,1
-40,40,0,2
40,40,0,3
140,40,0,4
140,-40,0,5
-40,-50,0,0
40,-50,0,1
-40,50,0,2
40,50,0,3
140,50,0,4
140,-50,0,5
-40,-60,0,0
40,-60,0,1
-40,60,0,2
40,60,0,3
140,60,0,4
140,-60,0,5
-40,-70,0,0
40,-70,0,1
-40,70,0,2
40,70,0,3
140,70,0,4
140,-70,0,5
-40,-80,0,0
40,-80,0,1
-40,80,0,2
40,80,0,3
140,80,0,4
140,-80,0,5
-40,-90,0,0
40,-90,0,1
-40,90,0,2
40,90,0,3
140,90,0,4
140,-90,0,5
-50,-10,0,0
50,-10,0,1
-50,10,0,2
50,10,0,3
150,10,0,4
150,-10,0,5
-50,-20,0,0
50,-20,0,1
-50,20,0,2
50,20,0,3
150,20,0,4
150,-20,0,5
-50,-30,0,0
50,-30,0,1
-50,30,0,2
